id_tienda,id_producto,semana,unidades_vendidas,q0.50,q0.57,q0.59,q0.64,q0.65,q0.66,q0.67,q0.68,q0.72,q0.74,q0.78,q0.79,q0.80,q0.81,q0.90,q0.98,q0.99
STORE_01,PROD_007,11,63,78.29493924395746,80.67204249703589,81.0472665909555,82.3198296117366,82.37947042495719,82.43631735078635,82.67351033198618,83.02946784120822,84.27395357510795,85.14372885905989,85.64421464290417,86.16431657558726,86.55452171320235,87.10428179086324,89.0548507351319,103.76851731596263,106.3594565862945
STORE_01,PROD_007,12,66,70.80266487149672,72.95189323264184,73.1599544274468,74.19694346821225,74.32083948602083,74.6139095743728,74.68057094120795,75.01674689451092,76.51156962819506,77.30467371778667,78.25201777473391,78.67842131224072,79.18267968194166,79.98466170169661,82.55831930769631,96.41756921300748,98.67200734137322
STORE_01,PROD_007,13,83,70.6342531178725,72.733820249614,72.97255291573585,74.03987138870568,74.13526119925683,74.36293229927867,74.47902292157482,74.81354326849164,76.19679233280543,76.9780118956495,77.78892385512026,78.2293391988456,78.69421828758642,79.40900071157975,81.70294450426887,95.42958214790532,97.62371880797485
STORE_01,PROD_008,11,69,75.06878527758778,76.9293522151563,77.58315164748406,78.06789612840707,78.22726722235659,78.43214782265663,78.60882817156774,79.01064865884562,81.18701893667289,81.42953473786687,82.67896496760491,84.85300254352029,85.21158998544993,86.13112606333316,90.45161992557617,102.02835399496851,104.61230903063057
STORE_01,PROD_008,12,61,72.31056523382924,74.08078154170633,74.69978284376187,75.15638469425465,75.31716492020765,75.52342108752444,75.69000043051278,76.08501595179179,78.19093500210988,78.41549983514156,79.64278520791397,81.73971833551684,82.09555690812516,82.99302701469796,87.13408797692959,98.34870348852476,100.76858440816993
STORE_01,PROD_008,13,70,66.64955631811694,68.30330252937408,68.83413672340967,69.2267739794611,69.37509465894644,69.60925981601179,69.78610158566859,70.1381561151238,72.1688092914444,72.35968513657576,73.62492458070997,75.56376852645803,75.9366893366698,76.84146174880885,80.78821307779681,91.27804713215686,93.43056467438143
STORE_02,PROD_001,11,77,70.97580920984777,73.0047617034552,73.28213033131968,75.11236442409127,75.26873379813713,75.32334828972593,75.74850469556694,76.71473131880889,77.77151148203619,77.92127430672086,78.90330797026023,79.11084276820452,79.275426781164,79.70537212490902,83.46916934805616,95.25053130857948,96.25517651166003
STORE_02,PROD_001,12,67,71.33361111294286,73.38728825770939,73.73357671171918,75.63126181538625,75.70116558770374,75.78557854065511,76.07268637072436,77.13456099769296,77.97316390895391,78.12604484467316,78.82245830508162,79.0658240446581,79.15447514425759,79.41230973251346,82.61726499471561,94.20295786635228,95.22129368664393
STORE_02,PROD_001,13,71,70.61770161454069,72.77772525221835,73.02574520596762,74.82604863955972,75.0186562003119,75.06036546620211,75.54317734435095,76.46873018970842,77.61578124034382,77.76433425563015,78.86527940676686,79.05767622187803,79.25412136247445,79.75593591161578,83.74949871999947,95.484818654475,96.59980411999872
STORE_02,PROD_002,11,111,94.78404762882155,97.63888770018931,98.34779486534863,100.5038182466586,100.67934051477243,100.88168038581576,101.41203783411362,102.15612835159683,104.1548041999573,104.19678043349171,106.0416225114058,106.80989959374475,107.07979432846199,107.56681123491019,112.07826398751598,127.50720531620635,129.33942691217507
STORE_02,PROD_002,12,98,97.7082336415211,100.54697064324486,101.42807568453121,103.76617345799217,103.78802706627339,104.04923886853604,104.27061445704847,105.24985271932364,106.79119891449005,106.8294232326832,108.05166612414399,108.9068016804503,109.00249609148018,109.10445883968669,112.47321385332087,127.85979249976364,129.68405452051377
STORE_02,PROD_002,13,85,97.63075678908561,100.59372217830801,101.35106593721639,103.59153474158703,103.7400821049285,103.96942099431767,104.46527094553846,105.25317254234565,107.23941000480319,107.28860733646061,109.08521501865116,109.88356373977844,110.13087132332504,110.57332195858893,115.07259186338503,130.839992468481,132.78570299556205
STORE_02,PROD_003,11,110,105.92009067947856,109.13484800005125,110.2475103063837,112.79094960669111,112.85261374249998,113.23081696660844,113.77393221513213,114.3796070124809,115.22969659594195,115.2606258014389,117.84630606491943,118.18737485123404,119.06888535504164,120.28308981932452,126.35279165409167,143.638917496452,145.88155211243262
STORE_02,PROD_003,12,95,107.34841123119972,110.55621564911375,111.77320946907824,114.42225908931873,114.43623787015302,114.7504199650249,115.14568583822971,115.89888572934422,116.45066450068705,116.48499442448342,118.66527299333578,119.05956815257858,119.82908101804546,120.79635396248995,126.11612723219088,143.3005382581872,145.53692450409392
STORE_02,PROD_003,13,94,104.70876941742424,107.8751691572951,108.9469913748191,111.4358900945333,111.51726271957375,111.91030738954058,112.49088608234956,113.05122955734963,113.98014179422874,114.01181378715638,116.6969027704825,117.02036504853736,117.92941632401416,119.20751815172831,125.4408479944427,142.65264078577331,144.8476692874165
STORE_02,PROD_004,11,75,69.91412215916793,71.92538832912012,72.76730822733658,74.10746054326826,74.18689276918255,74.49085777096629,74.65708684673554,75.30720543760596,77.75043894885432,77.79936021863202,78.39667446735409,79.53269804693399,79.59364552330483,80.53798742164808,84.34469879866444,92.80890042827303,94.04881943788503
STORE_02,PROD_004,12,77,68.69953427843132,70.73804949193493,71.58214974721747,72.89948998020834,73.00057326934105,73.27140912915485,73.39459398647514,74.07287268621283,76.38686581899634,76.4410188589545,76.93195553279956,78.0576782573503,78.09537118885027,78.96365471070295,82.48657307345125,90.74113477824085,91.92606985518037
STORE_02,PROD_004,13,75,73.51420113378674,75.93760982674053,76.8279063286814,78.25441700041456,78.31388632860886,78.6431569935391,78.85050221315319,79.5002516151702,82.13899247326054,82.1754110878448,82.85490846719921,84.04555284631401,84.11283611194638,85.13675924228174,89.33063007217966,98.32294216169221,99.30829172896506
STORE_02,PROD_005,11,105,127.97226158446202,131.69129180716862,132.2338231151394,133.41971738060104,133.74437034808165,134.41813444068177,134.6746278169969,135.4380941065704,137.18537568120638,137.21733553110255,139.20426650400037,139.37894972455678,139.99332133704308,143.1747934944171,150.68840406161087,174.74852359285188,177.58729207959286
STORE_02,PROD_005,12,115,115.2732845199993,118.86410631633105,119.3548574917717,120.45172684577769,120.72936166685662,121.30739609028747,121.51102738414394,122.26564265404137,123.74335293360687,123.7984888166036,125.50081279278346,125.67841068744346,126.2253148528223,129.0439696903204,135.5144032932858,157.0530806346536,159.66665644598055
STORE_02,PROD_005,13,108,112.43544051199541,116.16110310260562,116.76001347552919,117.97279303448704,118.08542093430468,118.64003935614934,118.68772524853595,119.56665108981346,120.5961423530237,120.66314371117103,121.7889771171481,122.0313116979736,122.42300204172022,124.82008583211406,130.0425868598578,150.43522851532182,153.11873188754527
STORE_02,PROD_006,11,102,108.72872487392311,111.26548042802023,111.69884883328986,114.38570854741577,114.68575309685299,114.93369267553786,115.70565836576566,116.37197429469346,117.29365706824892,117.48509049008635,119.52137322189151,119.7462612451298,120.25822332771936,121.31301426504015,129.60561642688276,147.2557995878909,149.6724558041583
STORE_02,PROD_006,12,86,108.22979680364381,110.68691093897468,111.17205111363391,113.89327849965733,114.12051215839551,114.3879211890059,115.04092001287297,115.78644261391362,116.52984007550653,116.71352738688877,118.50212303969202,118.75546322154082,119.20067406136096,120.10445190872579,127.85268465140385,145.27664624253586,147.6046901541261
STORE_02,PROD_006,13,72,99.32787385977741,101.45227835694267,101.80484973625956,104.23634487480429,104.5527629779344,104.73424574773934,105.5029472728333,106.10606219548795,107.01858115923187,107.17294195053421,109.15859924246683,109.35849768349632,109.8698494237805,110.90320230934377,118.56753917683221,134.99295103452275,136.92123429562645
STORE_02,PROD_007,11,114,116.18096049538968,118.86575646577691,119.79959359127811,121.83840411144917,121.85582719140636,121.85663514253756,122.0776471719418,122.4329387477322,123.84762027562662,125.01792258400016,125.47698515571018,126.28635248312226,126.29619296445252,127.58416809820754,131.5885797021461,154.26706183433922,156.90963557927097
STORE_02,PROD_007,12,129,112.86058162134262,115.55253348063832,116.40105042506066,118.32688929454487,118.3826289937632,118.5014161201844,118.63718472582555,118.9864935362188,120.54419539202028,121.68829883656934,122.37604172144815,123.14939020120946,123.20794336793189,124.62519296024867,128.95482272142368,151.19686488008736,153.80798710422266
STORE_02,PROD_007,13,104,120.23060048644183,123.04417217678734,124.03414172118555,126.13556514325197,126.16070397594122,126.17425886575465,126.3816467312116,126.74523241237638,128.15610514603145,129.37237315466757,129.7680151123494,130.58512882338502,130.62053160515748,131.87962368290025,135.929051601219,159.26939279975073,162.07904970435143
STORE_02,PROD_008,11,129,98.34791560735866,100.13976231608943,101.31645640653488,101.99756423776743,102.3097970997287,102.32448582587398,102.62130676202119,102.94489473489845,105.37008917327115,105.55218572560771,106.91162043527284,109.78159367701043,109.82043463397332,111.3754255532982,117.73746729851293,133.63379556351703,135.88735147061035
STORE_02,PROD_008,12,122,109.9212293899642,111.37030393127351,112.88700705342178,113.74896481521883,113.96079580836067,113.9771025927442,114.22895538223833,114.62395583761948,116.59179109699475,116.8005793061001,117.37109180922,120.312187234187,120.60980805302343,121.48298756983596,126.81323894496032,144.08607980476393,146.2261797207713
STORE_02,PROD_008,13,113,113.70583474473133,115.27273036481844,116.74855071784837,117.60711466157134,117.87130429996792,118.00552232657117,118.08249342876407,118.56136388032519,121.00038030364082,121.23769388349804,122.3165390883606,125.47089184878203,125.65708815846915,127.00316850697475,133.5992178624858,151.79051690033597,154.15261471256136
STORE_03,PROD_001,11,92,90.43526756612209,92.78380226705127,93.22876399792258,95.58082025764264,95.69057151681739,95.88551199914237,96.27677628744144,97.48563592750726,98.7727284875591,98.88343119014095,99.92525251912191,100.1876804858962,100.31625743896535,100.68010356844549,105.34071900221169,120.00077219354291,121.52759733373722
STORE_03,PROD_001,12,111,93.01797370524994,95.5798766516542,95.9959417310719,98.37548826206344,98.54803462597485,98.74060581785484,99.24068113971629,100.40786618913091,101.90744061989665,102.01092907434962,103.29599375344142,103.53797922677369,103.72060614396212,104.21960137392088,109.48682969992811,124.6149727589405,126.35686562642016
STORE_03,PROD_001,13,96,96.31899345690476,98.85850712992722,99.45487529392533,102.02075332212024,102.05377975629878,102.29897348136447,102.47788548262878,103.89343127195889,104.91580451391032,105.02319291982027,105.65726200219598,105.98873468554228,105.989596355507,106.08846458592892,110.18439494702577,125.31458351077195,127.04676109680344
STORE_03,PROD_002,11,91,79.13235370273838,81.55904251840653,82.13698622387298,83.96634160253356,84.09907265220909,84.21640745640318,84.61295813495659,85.34918738128171,86.91462849792563,86.91578588449937,88.35644055100022,89.02362099625104,89.26156686906667,89.56798676609124,92.79868265271146,105.65997270853715,107.03979245568844
STORE_03,PROD_002,12,51,82.63128798934943,85.04137899115534,85.71516608193149,87.68176724978069,87.72931888729705,87.89544915069986,88.16491339004428,89.01328678725677,90.42476706711241,90.43134084393735,91.63459647061627,92.35508481393951,92.51930861043496,92.6653065643504,95.52563829862484,108.7539205202357,110.14432207241317
STORE_03,PROD_002,13,74,73.40121452544065,75.31192499281207,75.6027869514451,77.07432475848424,77.49745585413743,77.51762095753544,78.37554946858943,78.73370987600948,80.98620383027296,80.9879438844277,83.38487320161074,83.90351488719836,84.41441311755798,85.32256382695522,90.25949512706516,103.3514760685784,104.28021057415535
STORE_03,PROD_003,11,84,96.22927658810104,99.40943020285943,100.39692883109753,102.71448935702307,102.75018645716375,103.1262764226224,103.5830320871901,104.18773891426929,104.94347856237593,104.9812936029633,107.31615991319612,107.63441026192375,108.46959701057197,109.52737920558508,114.82612049789329,130.37640041264603,132.56592485986963
STORE_03,PROD_003,12,93,91.90818113712504,94.82763933726558,95.73501138883171,97.92214174557343,97.96695038876504,98.35824179614609,98.82852091116531,99.38013617739863,100.17744555346519,100.2234617206776,102.57797828502636,102.87120075353454,103.71129631752878,104.79937416181583,110.03702574063232,125.11384244297771,127.04676109680344
STORE_03,PROD_003,13,98,92.82714536608205,95.7291680513824,96.72095987460327,98.98221708969905,99.00209498299675,99.33137992463746,99.67497138295936,100.35016852060052,100.8927867745133,100.94235271103335,102.94819890006998,103.28560897995781,104.02929395246281,104.90639300320385,109.49228781868342,124.44187028903916,126.35686562642016
STORE_03,PROD_004,11,58,57.280247165268456,59.1122395247085,59.70823273665809,60.759554888345676,60.818165993470004,61.17568409285845,61.36278151422112,61.87944653399149,64.07375782101491,64.14687457585119,64.90123344658144,65.83021860399839,65.99361290756644,66.92606545457808,70.31627216029621,77.37428722920761,78.48285841695395
STORE_03,PROD_004,12,60,57.72872617139294,59.56011372389313,60.18479623014308,61.24963221780913,61.328240936919485,61.652385598722006,61.80048208195696,62.356707096617534,64.47206526825398,64.54594899883087,65.19363648006951,66.13699614778733,66.27091474702907,67.13812200299098,70.33264651656215,77.37428722920761,78.48285841695395
STORE_03,PROD_004,13,65,56.64173610883795,58.52081112381157,59.15746814430451,60.203954069484595,60.311050814569505,60.59075343006667,60.6828264683043,61.28027324199749,63.23947433625723,63.31906117834922,63.82448493332177,64.7624084799255,64.86281719885532,65.63268160272264,68.4786183071196,75.30460081805778,76.34219424878393
STORE_03,PROD_005,11,143,131.06120485813327,135.4319096342119,136.05329038450284,137.34871712473964,137.593111313558,138.3240124054824,138.42447102206376,139.32502474073735,140.92337413357706,140.93468477731278,142.6641968639758,142.87714977891292,143.44841778511085,146.44634720744185,153.48639725904903,177.36717356967435,180.85860778669888
STORE_03,PROD_005,12,153,135.72678667595602,140.10857730478637,140.89581281393095,142.39012348592928,142.4600259587199,143.10331669948906,143.2807794490847,144.22240905037503,145.4355896987034,145.4467691988492,146.641392451799,146.93251443195294,147.35455511397538,150.0569895259129,156.20445159527068,180.4375887774507,183.96313740342364
STORE_03,PROD_005,13,152,139.2688915202874,143.5909137775352,144.4674992607324,146.0557365882456,146.07132999792032,146.61496086295216,146.93067361411778,147.84709852634327,148.88565207119223,148.8946551591065,149.83884661698735,150.16980563488906,150.5212208709396,153.10214771528288,158.87884098144977,183.56783184007762,187.06766702014838
STORE_03,PROD_006,11,140,141.6483526849637,145.32460741679793,146.01509934097382,149.57261398559223,149.83445379295037,150.3104160771308,151.094262507979,151.9903416974214,152.98142183614613,153.32153830717672,155.54559529026093,155.84974227430232,156.4050631014645,157.49127265128527,167.9199058995853,189.99837120690708,193.96662172398112
STORE_03,PROD_006,12,129,142.3958176951712,146.07106441543894,146.80937183011548,150.42273889134137,150.62895630272297,151.12721162623654,151.82376345420542,152.7857759684648,153.64654587444562,153.98538405257517,156.03293367940768,156.36103818061721,156.86723283390216,157.84470023197343,167.94719649336184,189.99837120690708,193.96662172398112
STORE_03,PROD_006,13,141,136.4973349782737,140.00792018405818,140.65499131285242,144.0742955748069,144.34495919112823,144.78481564912568,145.56785389998532,146.42864087463988,147.41489865850042,147.73427074665028,149.9324930187222,150.2231172219076,150.77720555919657,151.85454907958143,161.9485472795862,183.3196560652245,187.06766702014838
STORE_03,PROD_007,11,173,147.16576582036674,150.5547590815639,151.59799687076736,153.97679932464513,154.23393577249212,154.50065004848398,154.5554043222732,154.93314869179426,157.35781166492072,158.96999785664963,160.23637916471003,161.16093049583003,161.3446391755496,163.406269940084,170.28770507922363,199.4160689712262,203.28021057415535
STORE_03,PROD_007,12,151,158.68739800834842,162.13251482917624,163.50693500491906,166.2472043080753,166.31615903925092,166.41066253896147,166.5452270813337,166.99862395952817,168.8079240445211,170.50403731262728,170.82229881052834,171.82947072219844,171.92301416386226,173.37352564117137,178.81358031073154,209.24678253154866,213.28369489471282
STORE_03,PROD_007,13,180,150.57928609321038,154.02892304699182,155.19562999671223,157.72917227340434,157.91671128496372,158.04166035265223,158.13123299634412,158.5696242652316,160.7271241224486,162.35840488666213,163.23524713002735,164.2241304131728,164.29619440875294,166.1339002172488,172.37051881357735,201.7493598737515,205.6948447204968
STORE_03,PROD_008,11,140,126.56896326113713,128.78313828095364,130.30090322952918,131.23570036179183,131.517072920039,131.5637675065558,132.07068483358157,132.33983307846765,135.6287915489619,135.95814224008396,137.79755828762677,141.47525894617988,141.49782329687844,143.56251221075036,152.40310647759614,172.6982068784142,176.02933949401597
STORE_03,PROD_008,12,144,128.94816713392322,131.18904203332266,132.88631687265953,133.90424061248672,134.14574943942944,134.31535843495192,134.39663479670443,134.92286853808454,137.69141193310477,138.0135083681958,139.1594436908164,142.72590439140245,142.93900007978573,144.38189758220292,151.9129497432004,171.99440181708323,175.3394440236327
STORE_03,PROD_008,13,127,133.03803135045519,135.23127037197108,136.98430938883646,138.0399397390265,138.27837228134572,138.45297137502152,138.5494646139851,139.07613411770387,141.9423188549055,142.282566599733,143.46931820667817,147.14043648167737,147.36201809355256,148.85375512805356,156.68567014419543,177.46186058520985,180.85860778669888
STORE_04,PROD_001,11,73,70.0990906231109,72.15341320135168,72.42163156309637,74.23479614321944,74.3780133711957,74.43630343819332,74.79434627287321,75.8110684883371,76.83086624188923,76.95370964143864,77.8370869640959,78.04856995194713,78.23918999833681,78.52117330825489,81.88966733267524,93.29924703551173,94.4553570375379
STORE_04,PROD_001,12,77,68.8858070574307,70.97391262551962,71.25634354148369,73.05957935988673,73.1739183385249,73.23389542711949,73.54281833508684,74.5790348690856,75.50281130403334,75.62921441237255,76.40260695188952,76.62368196981203,76.78887393956586,77.01075719729197,80.11082127322103,91.21657442847791,92.3818291041528
STORE_04,PROD_001,13,71,72.99818461592108,75.33598882185322,75.64349867121322,77.55119761718659,77.67134102778144,77.75700537560651,78.08579878532431,79.1568902940575,80.17288948000291,80.29095374706904,81.13299611830821,81.35963565782518,81.52973474041507,81.77328720529408,85.18818225316932,96.83117090146945,98.25682491541056
STORE_04,PROD_002,11,84,85.47969488077732,87.70047811553569,88.4254180758485,90.48095489072077,90.48423259311355,90.68364778445411,90.84469515010342,91.7992068339114,93.11558914398117,93.1492299667713,94.1596559866203,94.91399183679,95.0222841205538,95.06342170947089,97.50100608355139,111.05996626090129,112.42593246020871
STORE_04,PROD_002,12,95,82.5932601012355,84.79671113183241,85.378364878284,87.26123699362488,87.41594959409026,87.5503775766894,87.9574782479084,88.72063910871617,90.39201559642277,90.42661795647713,91.92791414871662,92.60865305661788,92.89685459312015,93.16338662740081,96.52698221311692,110.04859456722811,111.38916849351617
STORE_04,PROD_002,13,76,91.63351074546034,94.6331337114644,95.31800502611645,97.42716933391537,97.56899424577962,97.7695583635744,98.17985377963502,99.00852842048002,100.83643948348788,100.90366747690568,102.49335420722133,103.24806713898158,103.5343423392811,103.79050923500569,107.5902306183842,122.07031080163138,124.17592408272426
STORE_04,PROD_003,11,92,96.64712700592892,99.40353578166635,100.24265274207066,102.42406772577998,102.58789406069097,103.03224994086801,103.69395160923379,104.12420954138244,105.37287296866421,105.37375516727889,108.32913918608773,108.57112842440583,109.6230371608061,110.96296930233817,117.31111557969635,133.58388773911773,135.58032771634228
STORE_04,PROD_003,12,97,98.94606750138806,101.71508070712132,102.68882807685827,105.02985179289287,105.1027598069438,105.48570150571378,105.97023418858693,106.58269615845397,107.4720272665206,107.47579236996374,109.94781434841643,110.2563281844064,111.1748187400941,112.21773966534406,117.68491327197233,133.9138773679421,135.9259157052398
STORE_04,PROD_003,13,58,97.98356576167964,100.689815071682,101.70540164447208,104.0765020505194,104.09684968599552,104.44944771562662,104.83029569545933,105.52796516429753,106.2127833259934,106.2233972446926,108.40213135582091,108.73905431217071,109.57533784483199,110.44978214940042,115.33313162813617,131.22305545081542,133.16121179405968
STORE_04,PROD_004,11,57,56.01458811777936,57.79504067099057,58.40153740041627,59.43297664699731,59.52838192725801,59.82199312998025,59.910501723951796,60.51139547069162,62.48927931185868,62.55531776297199,63.084961835950054,64.00518966966709,64.14017800035438,64.87068983926248,67.64091905142638,74.41125368148197,75.43771940224732
STORE_04,PROD_004,12,49,56.969808224652425,58.83685359632126,59.43091369335042,60.48078818549334,60.54736325692464,60.88579335623242,61.030283222879504,61.59020524018283,63.72544414629233,63.78534812038169,64.45791396274288,65.38343145661123,65.55278986894153,66.37971665045254,69.49766846683829,76.48478161486706,77.46927240524114
STORE_04,PROD_004,13,45,55.96735178080443,57.8659216859601,58.38459192548891,59.40300359994722,59.41366862305374,59.84485621228979,60.09834535515364,60.55034098616481,62.91357480908699,62.97049632122412,63.93948712051666,64.8291513647524,65.07956492396828,66.08929882859567,69.76528112561621,76.83036960376458,77.79502935212719
STORE_04,PROD_005,11,106,129.13873628383575,132.23972700012752,132.7212925092473,133.87342696820184,134.25008848300072,134.92039774964076,135.17995005173037,135.97393310811702,137.8624678203207,137.88729111087363,139.9469007500915,140.10158546490896,140.83121132341435,143.90233269967703,151.33438447329763,175.8293619054089,178.43323833963424
STORE_04,PROD_005,12,144,125.8891847119796,128.83074250970137,129.2435523275523,130.30917877292794,130.7455981380582,131.3696324798728,131.72849176118717,132.43747737868293,134.4401008156522,134.46099154562802,136.69107237527615,136.81664471599424,137.59274222628187,140.7327567434913,148.37528618149952,172.53433383002115,174.9773584506591
STORE_04,PROD_005,13,147,140.1144562194377,143.58389419903517,144.32833046120913,145.8067262755299,145.9402911624862,146.6381517364898,146.77723745699137,147.76419751124783,149.16353453462452,149.1992193383494,150.5468006367318,150.8166495291121,151.35112204626031,154.09558284776844,160.53597139539943,186.14693799930583,189.14646599545725
STORE_04,PROD_006,11,172,166.4057898409174,170.1320516466896,171.0659888109928,175.31490453836162,175.4552844807318,176.13265947624419,176.72362313687952,177.946402723477,178.7498858709715,179.22335865275522,181.18783627448107,181.58783180971702,182.13217165893982,182.91178058081857,193.95449034630283,219.45245806004863,224.05085287410637
STORE_04,PROD_006,12,186,171.43792046261692,175.44721954893075,176.36255888875687,180.69587159629182,180.90726661923318,181.59572795982413,182.31333564500613,183.484522019997,184.4845052167073,184.98643746176074,187.23699404013658,187.61813224382647,188.23813357660475,189.18125879435897,201.09170705914104,227.405567825231,232.34496460764674
STORE_04,PROD_006,13,187,182.48887564287358,187.28177363256765,188.29690033425425,192.94132760526145,193.127174233849,193.89838105055003,194.60374455933882,195.86495668920523,196.8603213244615,197.41085003205328,199.69166410011593,200.10531157737555,200.7264723431493,201.66489941177662,214.25301802858536,241.76540828872083,247.55083611913744
